 (-0.467160,0.230290,1.513335) 
 (-0.462536,0.231268,1.519761) 
 (-0.452304,0.229429,1.507679) 
 (-0.445584,0.229345,1.507121) 
 (-0.442237,0.231019,1.518127) 
 (-0.430805,0.228457,1.501289) 
 (-0.429349,0.231188,1.519234) 
 (-0.421270,0.230382,1.513939) 
 (-0.413228,0.229571,1.508609) 
 (-0.408363,0.230528,1.514896) 
 (-0.401585,0.230418,1.514173) 
 (-0.394806,0.230304,1.513423) 
 (-0.387427,0.229830,1.510309) 
 (-0.381248,0.230063,1.511846) 
 (-0.375631,0.230650,1.515703) 
 (-0.367121,0.229451,1.507818) 
 (-0.362599,0.230745,1.516323) 
 (-0.355795,0.230608,1.515422) 
 (-0.350076,0.231182,1.519197) 
 (-0.344320,0.231754,1.522953) 
 (-0.336438,0.230889,1.517267) 
 (-0.331160,0.231812,1.523336) 
 (-0.322810,0.230578,1.515229) 
 (-0.318465,0.232214,1.525979) 
 (-0.312093,0.232410,1.527265) 
 (-0.305232,0.232242,1.526162) 
 (-0.297912,0.231709,1.522662) 
 (-0.290616,0.231172,1.519130) 
 (-0.285119,0.232073,1.525054) 
 (-0.279133,0.232611,1.528587) 
 (-0.272690,0.232784,1.529723) 
 (-0.264165,0.231144,1.518949) 
 (-0.259357,0.232756,1.529542) 
 (-0.251702,0.231831,1.523460) 
 (-0.245627,0.232350,1.526871) 
 (-0.239892,0.233228,1.532643) 
 (-0.231926,0.231926,1.524086) 
 (-0.225087,0.231708,1.522650) 
 (-0.218942,0.232212,1.525962) 
 (-0.212100,0.231985,1.524471) 
 (-0.207201,0.233936,1.537297) 
 (-0.199692,0.232974,1.530972) 
 (-0.194045,0.234192,1.538974) 
 (-0.185118,0.231398,1.520615) 
 (-0.180003,0.233337,1.533356) 
 (-0.173149,0.233085,1.531701) 
 (-0.166306,0.232828,1.530016) 
 (-0.159976,0.233298,1.533100) 
 (-0.153856,0.234129,1.538560) 
 (-0.146538,0.233129,1.531990) 
 (-0.139494,0.232490,1.527789) 
 (-0.133319,0.233308,1.533170) 
 (-0.127096,0.234123,1.538526) 
 (-0.120447,0.234203,1.539049) 
 (-0.113437,0.233546,1.534733) 
 (-0.106796,0.233617,1.535198) 
 (-0.099679,0.232585,1.528415) 
 (-0.093792,0.234479,1.540861) 
 (-0.086842,0.233804,1.536427) 
 (-0.080306,0.234225,1.539190) 
 (-0.073629,0.234274,1.539516) 
 (-0.067053,0.234686,1.542224) 
 (-0.060170,0.233994,1.537674) 
 (-0.053577,0.234397,1.540326) 
 (-0.047106,0.235530,1.547772) 
 (-0.040256,0.234825,1.543135) 
 (-0.033550,0.234849,1.543292) 
 (-0.026674,0.233400,1.533774) 
 (-0.020196,0.235617,1.548343) 
 (-0.013485,0.235995,1.550827) 
 (-0.006701,0.234534,1.541222) 
 (0.000000,0.234169,1.538824) 
 (0.006732,0.235635,1.548458) 
 (0.013423,0.234894,1.543591) 
 (0.020196,0.235617,1.548343) 
 (0.026758,0.234134,1.538597) 
 (0.033393,0.233748,1.536058) 
 (0.040381,0.235559,1.547957) 
 (0.046886,0.234430,1.540539) 
 (0.053493,0.234031,1.537915) 
 (0.060264,0.234361,1.540084) 
 (0.067053,0.234686,1.542224) 
 (0.073859,0.235007,1.544335) 
 (0.080683,0.235324,1.546416) 
 (0.086978,0.234171,1.538836) 
 (0.094085,0.235212,1.545676) 
 (0.100778,0.235149,1.545264) 
 (0.108303,0.236913,1.556854) 
 (0.113970,0.234644,1.541949) 
 (0.121012,0.235301,1.546263) 
 (0.127493,0.234855,1.543334) 
 (0.134155,0.234771,1.542782) 
 (0.140810,0.234683,1.542202) 
 (0.148605,0.236418,1.553601) 
 (0.155056,0.235955,1.550561) 
 (0.162479,0.236949,1.557092) 
 (0.167870,0.235018,1.544405) 
 (0.175317,0.236003,1.550877) 
 (0.181690,0.235524,1.547732) 
 (0.187742,0.234678,1.542167) 
 (0.194950,0.235284,1.546154) 
 (0.200628,0.234066,1.538149) 
 (0.208490,0.235392,1.546860) 
 (0.214427,0.234530,1.541197) 
 (0.223739,0.237299,1.559394) 
 (0.229674,0.236429,1.553676) 
 (0.237733,0.237733,1.562248) 
 (0.242130,0.235405,1.546945) 
 (0.249459,0.235975,1.550691) 
 (0.257601,0.237264,1.559166) 
 (0.262584,0.235652,1.548572) 
 (0.271193,0.237294,1.559359) 
 (0.276077,0.235676,1.548726) 
 (0.283468,0.236223,1.552322) 
 (0.289109,0.235322,1.546400) 
 (0.297870,0.236942,1.557049) 
 (0.303472,0.236034,1.551078) 
 (0.309965,0.235843,1.549823) 
 (0.316925,0.236008,1.550907) 
 (0.321423,0.234371,1.540152) 
 (0.330352,0.235966,1.550632) 
 (0.337312,0.236118,1.551633) 
 (0.342184,0.234832,1.543183) 
 (0.351238,0.236410,1.553554) 
 (0.353869,0.233687,1.535658) 
 (0.361311,0.234183,1.538917) 
 (0.367651,0.233959,1.537448) 
 (0.374543,0.234089,1.538302) 
 (0.383178,0.235285,1.546157) 
 (0.385379,0.232556,1.528228) 
 (0.396423,0.235166,1.545379) 
 (0.402117,0.234568,1.541450) 
 (0.408391,0.234323,1.539836) 
 (0.416530,0.235138,1.545194) 
 (0.420880,0.233822,1.536546) 
 (0.427741,0.233921,1.537195) 
 (0.434601,0.234016,1.537818) 
 (0.442124,0.234460,1.540735) 
 (0.445613,0.232783,1.529715) 
 (0.455851,0.234629,1.541847) 
 (0.462016,0.234356,1.540052) 
 (0.466754,0.233377,1.533619) 
 (0.474281,0.233801,1.536404) 
 (0.477496,0.232116,1.525334) 
 (0.487189,0.233584,1.534980) 
 (0.491775,0.232596,1.528489) 
 (0.500044,0.233354,1.533468) 
 (0.506830,0.233408,1.533827) 
 (0.512844,0.233111,1.531872) 
 (0.518060,0.232463,1.527612) 
 (0.525588,0.232855,1.530192) 
 (0.532335,0.232896,1.530462) 
 (0.534262,0.230854,1.517041) 
 (0.544999,0.232622,1.528656) 
 (0.549260,0.231615,1.522045) 
 (0.555947,0.231644,1.522234) 
 (0.565139,0.232704,1.529199) 
 (0.569300,0.231692,1.522547) 
 (0.575966,0.231711,1.522670) 
 (0.578310,0.230009,1.511491) 
 (0.590148,0.232081,1.525103) 
 (0.595920,0.231747,1.522907) 
 (0.598112,0.230043,1.511713) 
 (0.605595,0.230389,1.513987) 
 (0.609463,0.229368,1.507275) 
 (0.615101,0.229027,1.505035) 
 (0.624403,0.230043,1.511713) 
 (0.632816,0.230714,1.516121) 
 (0.634680,0.229008,1.504911) 
 (0.644030,0.230011,1.511498) 
 (0.648643,0.229318,1.506948) 
 (0.654177,0.228962,1.504608) 
 (0.661629,0.229277,1.506680) 
 (0.666149,0.228580,1.502100) 
 (0.667663,0.226876,1.490897) 
 (0.680039,0.228859,1.503933) 
 (0.684472,0.228157,1.499321) 
 (0.689875,0.227789,1.496899) 
 (0.692193,0.226418,1.487892) 
 (0.697520,0.226048,1.485458) 
 (0.711101,0.228335,1.500487) 
 (0.712265,0.226630,1.489282) 
 (0.713342,0.224928,1.478096) 
 (0.722797,0.225874,1.484315) 
 (0.731221,0.226484,1.488325) 
 (0.734296,0.225442,1.481475) 
 (0.740558,0.225387,1.481116) 
 (0.745720,0.225002,1.478583) 
 (0.749759,0.224287,1.473886) 
 (0.758171,0.224881,1.477792) 
 (0.761047,0.223837,1.470930) 
 (0.771694,0.225078,1.479081) 
 (0.776760,0.224683,1.476487) 
 (0.779534,0.223637,1.469613) 
 (0.789093,0.224539,1.475540) 
 (0.792946,0.223815,1.470787) 
 (0.799067,0.223739,1.470284) 
 (0.801691,0.222692,1.463404) 
 (0.812442,0.223901,1.471352) 
 (0.811477,0.221888,1.458123) 
 (0.815147,0.221164,1.453363) 
 (0.824727,0.222042,1.459133) 
 (0.829549,0.221635,1.456460) 
 (0.834343,0.221227,1.453780) 
 (0.841533,0.221456,1.455283) 
 (0.847507,0.221364,1.454676) 
 (0.848569,0.219999,1.445710) 
 (0.849564,0.218638,1.436764) 
 (0.862873,0.220442,1.448619) 
 (0.865047,0.219396,1.441746) 
 (0.870922,0.219297,1.441095) 
 (0.871753,0.217938,1.432166) 
 (0.882634,0.219093,1.439757) 
 (0.885928,0.218362,1.434954) 
 (0.894293,0.218883,1.438373) 
 (0.894967,0.217527,1.429461) 
 (0.902028,0.217731,1.430804) 
 (0.910386,0.218243,1.434170) 
 (0.907028,0.215959,1.419159) 
 (0.910115,0.215230,1.414368) 
 (0.913164,0.214502,1.409583) 
 (0.932040,0.217476,1.429128) 
 (0.932432,0.216127,1.420260) 
 (0.935429,0.215395,1.415452) 
 (0.937048,0.214357,1.408635) 
 (0.945351,0.214852,1.411888) 
 (0.948254,0.214122,1.407087) 
 (0.957913,0.214916,1.412308) 
 (0.953948,0.212664,1.397504) 
 (0.962223,0.213151,1.400704) 
 (0.962248,0.211816,1.391932) 
 (0.974656,0.213206,1.401068) 
 |  (-0.949435,0.214966,1.373396) 
 (-0.938500,0.213835,1.366171) 
 (-0.927601,0.212698,1.358905) 
 (-0.931676,0.215002,1.373625) 
 (-0.918077,0.213231,1.362308) 
 (-0.917999,0.214597,1.371038) 
 (-0.913841,0.215021,1.373747) 
 (-0.914992,0.216709,1.384528) 
 (-0.905449,0.215869,1.379160) 
 (-0.901216,0.216292,1.381864) 
 (-0.890382,0.215126,1.374415) 
 (-0.890057,0.216500,1.383197) 
 (-0.887064,0.217240,1.387923) 
 (-0.877552,0.216383,1.382445) 
 (-0.877095,0.217762,1.391255) 
 (-0.871441,0.217860,1.391885) 
 (-0.867052,0.218279,1.394558) 
 (-0.867718,0.219985,1.405459) 
 (-0.858196,0.219114,1.399895) 
 (-0.852473,0.219207,1.400492) 
 (-0.850490,0.220271,1.407286) 
 (-0.843479,0.220038,1.405798) 
 (-0.843893,0.221753,1.416754) 
 (-0.833151,0.220540,1.409005) 
 (-0.828571,0.220952,1.411639) 
 (-0.826399,0.222018,1.418446) 
 (-0.825385,0.223412,1.427357) 
 (-0.814676,0.222184,1.419511) 
 (-0.809993,0.222593,1.422125) 
 (-0.808852,0.223990,1.431046) 
 (-0.799366,0.223079,1.425226) 
 (-0.800490,0.225138,1.438380) 
 (-0.792169,0.224552,1.434637) 
 (-0.786188,0.224625,1.435105) 
 (-0.779041,0.224364,1.433435) 
 (-0.775337,0.225098,1.438125) 
 (-0.770453,0.225499,1.440685) 
 (-0.764411,0.225564,1.441103) 
 (-0.757232,0.225292,1.439367) 
 (-0.754528,0.226358,1.446178) 
 (-0.753989,0.228097,1.457289) 
 (-0.743437,0.226811,1.449072) 
 (-0.744985,0.229226,1.464500) 
 (-0.734448,0.227932,1.456233) 
 (-0.722879,0.226293,1.445759) 
 (-0.724251,0.228711,1.461209) 
 (-0.716983,0.228419,1.459347) 
 (-0.708662,0.227784,1.455288) 
 (-0.704561,0.228506,1.459901) 
 (-0.698334,0.228546,1.460153) 
 (-0.695201,0.229608,1.466937) 
 (-0.692010,0.230670,1.473725) 
 (-0.685705,0.230705,1.473946) 
 (-0.677369,0.230050,1.469762) 
 (-0.670057,0.229734,1.467743) 
 (-0.666731,0.230792,1.474502) 
 (-0.659400,0.230470,1.472447) 
 (-0.655012,0.231181,1.476989) 
 (-0.648641,0.231199,1.477104) 
 (-0.639372,0.230174,1.470556) 
 (-0.636826,0.231573,1.479494) 
 (-0.628526,0.230887,1.475112) 
 (-0.625881,0.232286,1.484047) 
 (-0.615720,0.230895,1.475162) 
 (-0.611147,0.231593,1.479620) 
 (-0.606534,0.232289,1.484072) 
 (-0.600973,0.232635,1.486278) 
 (-0.598078,0.234031,1.495196) 
 (-0.588890,0.232968,1.488404) 
 (-0.584144,0.233658,1.492813) 
 (-0.575001,0.232584,1.485956) 
 (-0.569351,0.232917,1.488078) 
 (-0.561970,0.232539,1.485669) 
 (-0.557981,0.233574,1.492276) 
 (-0.554771,0.234962,1.501144) 
 (-0.542375,0.232447,1.485075) 
 (-0.539928,0.234186,1.496185) 
 (-0.536576,0.235570,1.505031) 
 (-0.529140,0.235173,1.502495) 
 (-0.522508,0.235129,1.502210) 
 (-0.515871,0.235080,1.501903) 
 (-0.512329,0.236460,1.510714) 
 (-0.503348,0.235331,1.503506) 
 (-0.501230,0.237425,1.516880) 
 (-0.491518,0.235929,1.507321) 
 (-0.486308,0.236582,1.511499) 
 (-0.478869,0.236154,1.508765) 
 (-0.472164,0.236082,1.508303) 
 (-0.464745,0.235645,1.505511) 
 (-0.460150,0.236649,1.511923) 
 (-0.456191,0.238013,1.520637) 
 (-0.447367,0.236841,1.513152) 
 (-0.443319,0.238201,1.521840) 
 (-0.433205,0.236294,1.509654) 
 (-0.427119,0.236558,1.511346) 
 (-0.421013,0.236820,1.513017) 
 (-0.416799,0.238171,1.521648) 
 (-0.408113,0.236969,1.513969) 
 (-0.401957,0.237221,1.515576) 
 (-0.393955,0.236373,1.510159) 
 (-0.388387,0.236982,1.514053) 
 (-0.381603,0.236857,1.513252) 
 (-0.374818,0.236727,1.512424) 
 (-0.369746,0.237694,1.518601) 
 (-0.363496,0.237925,1.520074) 
 (-0.355573,0.237049,1.514479) 
 (-0.349316,0.237271,1.515900) 
 (-0.344637,0.238595,1.524355) 
 (-0.335705,0.236968,1.513964) 
 (-0.328903,0.236810,1.512956) 
 (-0.322105,0.236648,1.511919) 
 (-0.317280,0.237960,1.520299) 
 (-0.310448,0.237790,1.519216) 
 (-0.305986,0.239467,1.529928) 
 (-0.299113,0.239290,1.528800) 
 (-0.291792,0.238739,1.525274) 
 (-0.286267,0.239666,1.531198) 
 (-0.278523,0.238734,1.525244) 
 (-0.274632,0.241140,1.540620) 
 (-0.265236,0.238713,1.525109) 
 (-0.260804,0.240742,1.538076) 
 (-0.252721,0.239419,1.529624) 
 (-0.246619,0.239954,1.533037) 
 (-0.239738,0.239738,1.531663) 
 (-0.233228,0.239892,1.532643) 
 (-0.226001,0.239295,1.528828) 
 (-0.219486,0.239440,1.529754) 
 (-0.213957,0.240702,1.537818) 
 (-0.205779,0.238970,1.526750) 
 (-0.199875,0.239850,1.532376) 
 (-0.193316,0.239979,1.533197) 
 (-0.186747,0.240103,1.533992) 
 (-0.179886,0.239848,1.532365) 
 (-0.173037,0.239589,1.530710) 
 (-0.167240,0.240826,1.538611) 
 (-0.159622,0.239433,1.529709) 
 (-0.153276,0.239911,1.532764) 
 (-0.146213,0.239258,1.528595) 
 (-0.140499,0.240856,1.538799) 
 (-0.134068,0.241322,1.541778) 
 (-0.126814,0.240280,1.535122) 
 (-0.120557,0.241114,1.540449) 
 (-0.113541,0.240439,1.536136) 
 (-0.107061,0.240888,1.539006) 
 (-0.100085,0.240204,1.534634) 
 (-0.093291,0.239891,1.532637) 
 (-0.086785,0.240327,1.535424) 
 (-0.080630,0.241890,1.545406) 
 (-0.073466,0.240433,1.536102) 
 (-0.066695,0.240103,1.533991) 
 (-0.060507,0.242030,1.546302) 
 (-0.053625,0.241314,1.541727) 
 (-0.046855,0.240970,1.539531) 
 (-0.040166,0.240999,1.539715) 
 (-0.033475,0.241023,1.539871) 
 (-0.026657,0.239912,1.532769) 
 (-0.020183,0.242191,1.547329) 
 (-0.013456,0.242202,1.547400) 
 (-0.006718,0.241831,1.545033) 
 (0.000000,0.241079,1.540226) 
 (0.006749,0.242963,1.552264) 
 (0.013539,0.243711,1.557041) 
 (0.020214,0.242568,1.549739) 
 (0.026699,0.240289,1.535179) 
 (0.033580,0.241778,1.544691) 
 (0.040229,0.241376,1.542125) 
 (0.047075,0.242101,1.546758) 
 (0.053541,0.240937,1.539318) 
 (0.060507,0.242030,1.546302) 
 (0.067323,0.242365,1.548440) 
 (0.073466,0.240433,1.536102) 
 (0.080630,0.241890,1.545406) 
 (0.087329,0.241834,1.545050) 
 (0.093730,0.241021,1.539855) 
 (0.101026,0.242463,1.549066) 
 (0.108734,0.244652,1.563053) 
 (0.114074,0.241568,1.543348) 
 (0.121497,0.242995,1.552465) 
 (0.127410,0.241408,1.542329) 
 (0.134485,0.242074,1.546581) 
 (0.140499,0.240856,1.538799) 
 (0.148050,0.242263,1.547793) 
 (0.154476,0.241788,1.544757) 
 (0.160873,0.241309,1.541697) 
 (0.168022,0.241951,1.545801) 
 (0.174120,0.241089,1.540291) 
 (0.181573,0.242097,1.546731) 
 (0.187329,0.240852,1.538778) 
 (0.194523,0.241476,1.542765) 
 (0.202058,0.242469,1.549110) 
 (0.208678,0.242335,1.548253) 
 (0.214954,0.241823,1.544982) 
 (0.221541,0.241681,1.544073) 
 (0.228469,0.241908,1.545524) 
 (0.235767,0.242504,1.549328) 
 (0.240484,0.240484,1.536427) 
 (0.249300,0.242562,1.549700) 
 (0.256258,0.242771,1.551034) 
 (0.262820,0.242603,1.549962) 
 (0.268128,0.241315,1.541738) 
 (0.274632,0.241140,1.540620) 
 (0.281988,0.241704,1.544221) 
 (0.288483,0.241521,1.543050) 
 (0.295416,0.241704,1.544222) 
 (0.301891,0.241513,1.542999) 
 (0.308350,0.241318,1.541752) 
 (0.315277,0.241488,1.542843) 
 (0.320728,0.240546,1.536824) 
 (0.330145,0.242555,1.549659) 
 (0.336588,0.242343,1.548305) 
 (0.340926,0.240654,1.537509) 
 (0.349423,0.241909,1.545527) 
 (0.354190,0.240582,1.537052) 
 (0.360535,0.240357,1.535612) 
 (0.368544,0.241229,1.541186) 
 (0.374311,0.240629,1.537350) 
 (0.382941,0.241858,1.545201) 
 (0.386321,0.239785,1.531963) 
 (0.394381,0.240639,1.537418) 
 (0.404306,0.242583,1.549839) 
 (0.408759,0.241235,1.541224) 
 (0.415020,0.240979,1.539590) 
 (0.425084,0.242905,1.551895) 
 (0.427481,0.240458,1.536259) 
 (0.433024,0.239829,1.532240) 
 (0.440525,0.240286,1.535163) 
 (0.447367,0.240376,1.535739) 
 (0.455575,0.241187,1.540916) 
 (0.456884,0.238374,1.522948) 
 (0.468581,0.240984,1.539622) 
 (0.473997,0.240336,1.535483) 
 (0.481535,0.240768,1.538238) 
 (0.484709,0.239034,1.527164) 
 (0.492960,0.239818,1.532173) 
 (0.498999,0.239520,1.530264) 
 (0.506530,0.239935,1.532919) 
 (0.513307,0.239988,1.533256) 
 (0.518530,0.239321,1.528998) 
 (0.523711,0.238653,1.524728) 
 (0.530437,0.238697,1.525006) 
 (0.536355,0.238380,1.522984) 
 (0.547113,0.240196,1.534586) 
 (0.550579,0.238805,1.525700) 
 (0.558936,0.239544,1.530421) 
 (0.563138,0.238506,1.523786) 
 (0.565590,0.236759,1.512625) 
 (0.574781,0.237841,1.519536) 
 (0.581429,0.237857,1.519643) 
 (0.590682,0.238928,1.526482) 
 (0.593821,0.237528,1.517543) 
 (0.601325,0.237887,1.519833) 
 (0.607942,0.237890,1.519854) 
 (0.611834,0.236839,1.513138) 
 (0.618409,0.236837,1.513127) 
 (0.627740,0.237880,1.519791) 
 (0.633391,0.237522,1.517500) 
 (0.634326,0.235420,1.504071) 
 (0.645564,0.237146,1.515100) 
 (0.652102,0.237128,1.514984) 
 (0.652853,0.235027,1.501561) 
 (0.661264,0.235698,1.505850) 
 (0.671657,0.237055,1.514521) 
 (0.672233,0.234955,1.501102) 
 (0.673697,0.233203,1.489907) 
 (0.684100,0.234549,1.498504) 
 (0.687479,0.233483,1.491699) 
 (0.696913,0.234475,1.498037) 
 (0.700224,0.233408,1.491217) 
 (0.708649,0.234049,1.495315) 
 (0.712926,0.233321,1.490664) 
 (0.718211,0.232933,1.488186) 
 (0.724528,0.232884,1.487869) 
 (0.732964,0.233511,1.491873) 
 (0.737127,0.232777,1.487186) 
 (0.743410,0.232719,1.486819) 
 (0.747505,0.231984,1.482121) 
 (0.754845,0.232260,1.483883) 
 (0.762188,0.232532,1.485621) 
 (0.765093,0.231457,1.478751) 
 (0.772413,0.231724,1.480458) 
 (0.776360,0.230983,1.475725) 
 (0.779133,0.229908,1.468857) 
 (0.784130,0.229501,1.466259) 
 (0.791394,0.229760,1.467909) 
 (0.797507,0.229682,1.467413) 
 (0.801285,0.228938,1.462663) 
 (0.809695,0.229520,1.466377) 
 (0.812244,0.228444,1.459502) 
 (0.818286,0.228359,1.458960) 
 (0.824316,0.228272,1.458404) 
 (0.829136,0.227854,1.455735) 
 (0.833930,0.227435,1.453060) 
 (0.837487,0.226688,1.448286) 
 (0.849524,0.228230,1.458138) 
 (0.853049,0.227480,1.453342) 
 (0.852841,0.225752,1.442305) 
 (0.862453,0.226630,1.447914) 
 (0.869604,0.226853,1.449340) 
 (0.871753,0.225778,1.442468) 
 (0.867561,0.223087,1.425279) 
 (0.880947,0.224923,1.437005) 
 (0.888046,0.225138,1.438384) 
 (0.884929,0.222779,1.423312) 
 (0.898393,0.224598,1.434933) 
 (0.897733,0.222885,1.423990) 
 (0.904773,0.223095,1.425328) 
 (0.909208,0.222663,1.422571) 
 (0.916235,0.222868,1.423879) 
 (0.924577,0.223388,1.427199) 
 (0.927644,0.222635,1.422388) 
 (0.932002,0.222199,1.419605) 
 (0.933666,0.221131,1.412784) 
 (0.943319,0.221958,1.418062) 
 (0.948958,0.221834,1.417276) 
 (0.949176,0.220454,1.408454) 
 (0.953406,0.220017,1.405663) 
 (0.957611,0.219580,1.402870) 
 (0.957681,0.218206,1.394093) 
 (0.965946,0.218705,1.397281) 
 (0.972840,0.218889,1.398458) 
 |  (-0.939371,0.218596,1.358839) 
 (-0.939437,0.219995,1.367535) 
 (-0.946260,0.223004,1.386241) 
 (-0.935316,0.221838,1.378991) 
 (-0.921704,0.220020,1.367689) 
 (-0.910843,0.218839,1.360349) 
 (-0.912072,0.220566,1.371088) 
 (-0.918560,0.223597,1.389927) 
 (-0.909001,0.222735,1.384571) 
 (-0.906070,0.223497,1.389308) 
 (-0.900473,0.223607,1.389992) 
 (-0.898788,0.224697,1.396766) 
 (-0.887939,0.223495,1.389293) 
 (-0.884902,0.224256,1.394024) 
 (-0.883116,0.225347,1.400805) 
 (-0.873583,0.224462,1.395306) 
 (-0.874286,0.226214,1.406194) 
 (-0.876182,0.228301,1.419167) 
 (-0.853984,0.224095,1.393024) 
 (-0.858336,0.226846,1.410123) 
 (-0.853819,0.227275,1.412793) 
 (-0.851763,0.228371,1.419605) 
 (-0.843471,0.227799,1.416046) 
 (-0.836423,0.227556,1.414539) 
 (-0.835493,0.228987,1.423433) 
 (-0.834497,0.230421,1.432345) 
 (-0.826175,0.229838,1.428724) 
 (-0.819072,0.229588,1.427171) 
 (-0.816754,0.230686,1.433995) 
 (-0.803682,0.228740,1.421898) 
 (-0.801318,0.229836,1.428707) 
 (-0.797726,0.230593,1.433415) 
 (-0.796430,0.232031,1.442353) 
 (-0.790422,0.232108,1.442833) 
 (-0.784402,0.232183,1.443299) 
 (-0.787541,0.234992,1.460761) 
 (-0.775744,0.233354,1.450578) 
 (-0.768535,0.233080,1.448877) 
 (-0.760204,0.232459,1.445017) 
 (-0.756361,0.233211,1.449692) 
 (-0.755806,0.234999,1.460801) 
 (-0.741936,0.232641,1.446147) 
 (-0.740205,0.234082,1.455103) 
 (-0.735139,0.234484,1.457604) 
 (-0.725728,0.233495,1.451457) 
 (-0.723858,0.234936,1.460416) 
 (-0.713398,0.233591,1.452050) 
 (-0.714618,0.236079,1.467518) 
 (-0.703125,0.234375,1.456926) 
 (-0.701075,0.235816,1.465885) 
 (-0.695851,0.236206,1.468309) 
 (-0.689574,0.236243,1.468538) 
 (-0.685324,0.236981,1.473127) 
 (-0.679012,0.237014,1.473328) 
 (-0.673692,0.237396,1.475706) 
 (-0.667352,0.237423,1.475874) 
 (-0.660016,0.237093,1.473821) 
 (-0.654643,0.237468,1.476155) 
 (-0.651185,0.238553,1.482897) 
 (-0.645745,0.238926,1.485214) 
 (-0.637417,0.238227,1.480868) 
 (-0.631005,0.238237,1.480930) 
 (-0.627397,0.239316,1.487643) 
 (-0.617225,0.237889,1.478767) 
 (-0.614480,0.239324,1.487688) 
 (-0.606183,0.238604,1.483213) 
 (-0.601529,0.239318,1.487653) 
 (-0.595938,0.239671,1.489845) 
 (-0.591210,0.240382,1.494266) 
 (-0.583802,0.240008,1.491939) 
 (-0.581629,0.241801,1.503085) 
 (-0.574189,0.241420,1.500722) 
 (-0.560785,0.238495,1.482535) 
 (-0.562721,0.242101,1.504951) 
 (-0.551933,0.240253,1.493464) 
 (-0.547018,0.240948,1.497787) 
 (-0.542881,0.242007,1.504369) 
 (-0.532205,0.240141,1.492769) 
 (-0.526418,0.240463,1.494768) 
 (-0.522194,0.241515,1.501306) 
 (-0.515560,0.241465,1.500996) 
 (-0.512019,0.242881,1.509800) 
 (-0.504574,0.242457,1.507168) 
 (-0.497142,0.242029,1.504507) 
 (-0.493461,0.243441,1.513281) 
 (-0.486011,0.243006,1.510575) 
 (-0.475657,0.241087,1.498646) 
 (-0.471874,0.242491,1.507376) 
 (-0.465170,0.242412,1.506889) 
 (-0.459866,0.243072,1.510990) 
 (-0.455216,0.244101,1.517387) 
 (-0.447773,0.243641,1.514526) 
 (-0.441020,0.243549,1.513950) 
 (-0.434930,0.243825,1.515666) 
 (-0.427508,0.243351,1.512722) 
 (-0.422043,0.243993,1.516716) 
 (-0.417175,0.245007,1.523019) 
 (-0.409739,0.244522,1.520001) 
 (-0.401086,0.243282,1.512291) 
 (-0.395532,0.243911,1.516204) 
 (-0.388741,0.243787,1.515430) 
 (-0.383129,0.244410,1.519305) 
 (-0.375740,0.243901,1.516144) 
 (-0.372362,0.246025,1.529346) 
 (-0.364385,0.245132,1.523793) 
 (-0.355897,0.243856,1.515859) 
 (-0.349634,0.244084,1.517279) 
 (-0.344947,0.245443,1.525729) 
 (-0.339664,0.246423,1.531816) 
 (-0.329716,0.243990,1.516693) 
 (-0.323404,0.244203,1.518017) 
 (-0.317567,0.244792,1.521677) 
 (-0.311695,0.245377,1.525317) 
 (-0.304370,0.244819,1.521848) 
 (-0.297531,0.244636,1.520713) 
 (-0.292508,0.245972,1.529017) 
 (-0.284753,0.245020,1.523096) 
 (-0.281372,0.247875,1.540844) 
 (-0.274453,0.247677,1.539614) 
 (-0.265889,0.245947,1.528860) 
 (-0.259425,0.246121,1.529942) 
 (-0.251769,0.245144,1.523867) 
 (-0.246074,0.246074,1.529652) 
 (-0.238836,0.245470,1.525895) 
 (-0.232712,0.246010,1.529253) 
 (-0.227614,0.247697,1.539739) 
 (-0.219684,0.246312,1.531130) 
 (-0.212488,0.245689,1.527257) 
 (-0.205643,0.245445,1.525741) 
 (-0.199431,0.245965,1.528973) 
 (-0.194092,0.247635,1.539352) 
 (-0.186041,0.245839,1.528191) 
 (-0.181171,0.248272,1.543312) 
 (-0.172922,0.246081,1.529693) 
 (-0.167389,0.247736,1.539983) 
 (-0.160266,0.247076,1.535878) 
 (-0.154373,0.248339,1.543728) 
 (-0.147263,0.247669,1.539566) 
 (-0.140624,0.247767,1.540171) 
 (-0.133769,0.247473,1.538349) 
 (-0.126730,0.246789,1.534096) 
 (-0.120476,0.247646,1.539419) 
 (-0.113997,0.248112,1.542315) 
 (-0.107324,0.248187,1.542782) 
 (-0.100488,0.247871,1.540817) 
 (-0.093814,0.247937,1.541227) 
 (-0.086727,0.246837,1.534394) 
 (-0.080074,0.246894,1.534747) 
 (-0.073416,0.246946,1.535071) 
 (-0.066964,0.247768,1.540181) 
 (-0.059808,0.245875,1.528415) 
 (-0.053338,0.246688,1.533469) 
 (-0.047117,0.249046,1.548126) 
 (-0.040328,0.248689,1.545904) 
 (-0.033401,0.247164,1.536427) 
 (-0.026806,0.247960,1.541372) 
 (-0.020106,0.247976,1.541471) 
 (-0.013342,0.246825,1.534316) 
 (-0.006682,0.247219,1.536767) 
 (0.000000,0.248384,1.544008) 
 (0.006723,0.248769,1.546402) 
 (0.013384,0.247600,1.539133) 
 (0.020075,0.247588,1.539063) 
 (0.026932,0.249122,1.548597) 
